Date,ASEAN_Indonesia_Index,ASEAN_Indonesia_Volume,ASEAN_Thailand_Index,ASEAN_Thailand_Volume,ASEAN_Malaysia_Index,ASEAN_Malaysia_Volume,ASEAN_Philippines_Index,ASEAN_Philippines_Volume,ASEAN_Singapore_Index,ASEAN_Singapore_Volume,Global_S&P500_Index,Global_S&P500_Volume,Global_NASDAQ_Index,Global_NASDAQ_Volume,Global_DOW_Index,Global_DOW_Volume,Global_FTSE_Index,Global_FTSE_Volume,Global_DAX_Index,Global_DAX_Volume,Global_CAC40_Index,Global_CAC40_Volume,Global_NIKKEI_Index,Global_NIKKEI_Volume,Global_HSI_Index,Global_HSI_Volume,Global_CSI300_Index,Global_CSI300_Volume,Global_KOSPI_Index,Global_KOSPI_Volume,Global_ASX200_Index,Global_ASX200_Volume,Global_SENSEX_Index,Global_SENSEX_Volume,ETF_Indonesia,ETF_Indonesia_Volume,ETF_Thailand,ETF_Thailand_Volume,ETF_Malaysia,ETF_Malaysia_Volume,ETF_Philippines,ETF_Philippines_Volume,ETF_Singapore,ETF_Singapore_Volume,ETF_Vietnam,ETF_Vietnam_Volume,Currency_Indonesia,Currency_Thailand,Currency_Malaysia,Currency_Philippines,Currency_Singapore,Currency_Vietnam,Currency_Euro,Currency_GBP,Currency_JPY,Currency_CNY
2014-12-22 00:00:00+00:00,5125.57275390625,60447700.0,1536.8299560546875,10047500.0,1744.050048828125,113308200.0,7137.4345703125,44800.0,3330.9599609375,0.0,2078.5400390625,3369520000.0,4781.419921875,1720070000.0,17959.439453125,98460000.0,6576.7001953125,483625300.0,9865.759765625,61833300.0,4254.43017578125,86938900.0,17635.140625,128500000.0,23408.5703125,2999590500.0,,,1943.1199951171875,324500.0,5442.0,0.0,27701.7890625,7400.0,22.083938598632812,443400.0,61.52568817138672,229600.0,27.428512573242188,250425.0,34.489994049072266,137200.0,17.62284278869629,589700.0,15.771105766296387,425500.0,12435.0,32.849998474121094,3.503499984741211,44.7400016784668,1.3153599500656128,21052.0,1.2225985527038574,1.5629639625549316,119.49700164794922,6.20989990234375
2014-12-23 00:00:00+00:00,5138.86767578125,41732000.0,1531.1700439453125,11040000.0,1749.050048828125,123673500.0,7184.47216796875,38400.0,3332.510009765625,0.0,2082.169921875,3043950000.0,4765.419921875,1590820000.0,18024.169921875,82890000.0,6598.2001953125,380283900.0,9922.1103515625,47508200.0,4314.97021484375,81670200.0,17635.140625,128500000.0,23333.689453125,1758917300.0,,,1939.02001953125,300800.0,5380.89990234375,0.0,27506.4609375,8600.0,22.026403427124023,431700.0,61.25506591796875,166700.0,27.44902229309082,569325.0,34.51708221435547,61900.0,17.52838706970215,418200.0,15.881932258605957,197800.0,12460.0,32.87300109863281,3.487799882888794,44.49700164794922,1.3194400072097778,21067.0,1.2223743200302124,1.557778000831604,120.1500015258789,6.211599826812744
2014-12-24 00:00:00+00:00,5166.78173828125,36701800.0,1525.06005859375,10265100.0,1749.739990234375,73511300.0,7184.47216796875,38400.0,3332.510009765625,0.0,2081.8798828125,1416980000.0,4773.47021484375,729750000.0,18030.2109375,42870000.0,6609.89990234375,253486900.0,9922.1103515625,47508200.0,4295.85009765625,14317600.0,17854.23046875,126400000.0,23349.33984375,740670200.0,,,1946.6099853515625,283900.0,5394.5,0.0,27208.609375,10600.0,22.355161666870117,225700.0,61.2859992980957,100800.0,27.572011947631836,115700.0,34.58932876586914,20100.0,17.636335372924805,265700.0,15.847833633422852,329500.0,12415.0,32.856998443603516,3.494999885559082,44.560001373291016,1.3252999782562256,21059.0,1.217492938041687,1.5522165298461914,120.69000244140625,6.21589994430542
2014-12-25 00:00:00+00:00,5166.78173828125,36701800.0,1504.8900146484375,9507200.0,1749.739990234375,73511300.0,7184.47216796875,38400.0,3332.510009765625,0.0,2081.8798828125,1416980000.0,4773.47021484375,729750000.0,18030.2109375,42870000.0,6609.89990234375,253486900.0,9922.1103515625,47508200.0,4295.85009765625,14317600.0,17808.75,86400000.0,23349.33984375,740670200.0,,,1946.6099853515625,283900.0,5394.5,0.0,27208.609375,10600.0,22.355161666870117,225700.0,61.2859992980957,100800.0,27.572011947631836,115700.0,34.58932876586914,20100.0,17.636335372924805,265700.0,15.847833633422852,329500.0,12470.0,32.86199951171875,3.487799882888794,44.685001373291016,1.3216400146484375,21370.0,1.2198543548583984,1.5562022924423218,120.45899963378906,6.2052998542785645
2014-12-26 00:00:00+00:00,5166.78173828125,36701800.0,1510.4100341796875,15007900.0,1764.43994140625,56935200.0,7184.47216796875,38400.0,3332.510009765625,0.0,2088.77001953125,1735230000.0,4806.85986328125,930220000.0,18053.7109375,52570000.0,6609.89990234375,253486900.0,9922.1103515625,47508200.0,4295.85009765625,14317600.0,17818.9609375,86500000.0,23349.33984375,740670200.0,,,1948.1600341796875,297000.0,5394.5,0.0,27208.609375,10600.0,22.527753829956055,282900.0,60.18800354003906,164300.0,27.838502883911133,105850.0,34.84221267700195,184000.0,17.649829864501953,231300.0,15.788161277770996,203900.0,12470.0,32.83399963378906,3.488100051879883,44.483001708984375,1.322540044784546,21370.0,1.2210012674331665,1.5562022924423218,120.37000274658203,6.2052998542785645
2014-12-29 00:00:00+00:00,5178.17138671875,31914700.0,1498.219970703125,7397500.0,1768.4100341796875,77018700.0,7228.7109375,54300.0,3367.68994140625,0.0,2090.570068359375,2452360000.0,4806.91015625,1227740000.0,18038.23046875,53870000.0,6633.5,350346200.0,9927.1298828125,47150800.0,4317.93017578125,74896000.0,17729.83984375,115200000.0,23773.1796875,2133261100.0,,,1927.8599853515625,265800.0,5473.7998046875,0.0,27208.609375,10600.0,22.355161666870117,305100.0,59.51529312133789,152400.0,27.79751205444336,368600.0,34.471927642822266,392000.0,17.649829864501953,435350.0,15.745535850524902,442000.0,12405.0,32.88399887084961,3.497299909591675,44.630001068115234,1.3234399557113647,21019.0,1.216944694519043,1.5553550720214844,120.42400360107422,6.2052998542785645
2014-12-30 00:00:00+00:00,5226.7431640625,46686400.0,1497.6700439453125,5876400.0,1766.8299560546875,120581600.0,7228.7109375,54300.0,3366.110107421875,0.0,2080.35009765625,2440280000.0,4777.43994140625,1269200000.0,17983.0703125,47490000.0,6547.0,337948000.0,9805.5498046875,34753300.0,4245.5400390625,56575600.0,17450.76953125,98300000.0,23501.099609375,1768219700.0,,,1915.5899658203125,256400.0,5416.60009765625,0.0,27403.5390625,6100.0,22.453786849975586,343800.0,59.886444091796875,220600.0,27.859010696411133,318025.0,34.3996696472168,100500.0,17.717294692993164,852600.0,16.086532592773438,646500.0,12410.0,32.9370002746582,3.497999906539917,44.5880012512207,1.3238999843597412,21086.0,1.215347409248352,1.5515903234481812,120.63200378417969,6.212500095367432
2014-12-31 00:00:00+00:00,5226.7431640625,46686400.0,1497.6700439453125,5876400.0,1761.25,140838800.0,7228.7109375,54300.0,3365.14990234375,0.0,2058.89990234375,2606070000.0,4736.0498046875,1515600000.0,17823.0703125,82840000.0,6566.10009765625,125563600.0,9805.5498046875,34753300.0,4272.75,18497800.0,17450.76953125,98300000.0,23605.0390625,1049000500.0,,,1915.5899658203125,256400.0,5411.0,0.0,27499.419921875,6500.0,22.552412033081055,414000.0,59.894187927246094,171000.0,27.633506774902344,159100.0,34.49903106689453,165600.0,17.649829864501953,679050.0,16.384906768798828,270300.0,12420.0,32.85599899291992,3.496000051498413,44.64400100708008,1.3213399648666382,21062.0,1.2162047624588013,1.5569047927856445,119.45800018310547,6.191999912261963
2015-01-01 00:00:00+00:00,5226.7431640625,46686400.0,1497.6700439453125,5876400.0,1761.25,140838800.0,7228.7109375,54300.0,3365.14990234375,0.0,2058.89990234375,2606070000.0,4736.0498046875,1515600000.0,17823.0703125,82840000.0,6566.10009765625,125563600.0,9805.5498046875,34753300.0,4272.75,18497800.0,17450.76953125,98300000.0,23605.0390625,1049000500.0,,,1915.5899658203125,256400.0,5411.0,0.0,27499.419921875,6500.0,22.552412033081055,414000.0,59.894187927246094,171000.0,27.633506774902344,159100.0,34.49903106689453,165600.0,17.649829864501953,679050.0,16.384906768798828,270300.0,12390.0,32.86199951171875,3.497999906539917,44.66600036621094,1.3238999843597412,21375.0,1.2098628282546997,1.558093547821045,119.6729965209961,6.196100234985352
2015-01-02 00:00:00+00:00,5242.56494140625,38133000.0,1497.6700439453125,5876400.0,1752.77001953125,63584500.0,7228.7109375,54300.0,3370.590087890625,0.0,2058.199951171875,2708700000.0,4726.81005859375,1435150000.0,17832.990234375,76270000.0,6547.7998046875,367562200.0,9764.73046875,67673900.0,4252.2900390625,69809300.0,17450.76953125,98300000.0,23721.30078125,1801713100.0,,,1926.43994140625,258800.0,5435.89990234375,0.0,27887.900390625,7400.0,22.00997543334961,550700.0,59.19827651977539,456800.0,26.998023986816406,517450.0,34.4177360534668,263300.0,17.50139808654785,360650.0,16.188833236694336,1005700.0,12390.0,32.88100051879883,3.5250000953674316,44.64899826049805,1.3237799406051636,21063.0,1.2089413404464722,1.5579720735549927,119.87000274658203,6.196100234985352
2015-01-05 00:00:00+00:00,5219.7919921875,44846100.0,1483.25,7129200.0,1736.6199951171875,98141200.0,7274.75927734375,59400.0,3328.280029296875,0.0,2020.5799560546875,3799120000.0,4652.56982421875,1794470000.0,17501.650390625,116160000.0,6417.2001953125,728001100.0,9473.16015625,105538300.0,4111.35986328125,137887700.0,17408.7109375,116500000.0,23721.3203125,2585193100.0,,,1915.75,313400.0,5450.2998046875,0.0,27842.3203125,9200.0,21.5908145904541,914700.0,57.55129623413086,563400.0,26.362531661987305,880450.0,34.01133728027344,168900.0,17.123571395874023,570500.0,15.881932258605957,566800.0,12480.0,33.1150016784668,3.551500082015991,44.755001068115234,1.3342499732971191,21046.0,1.194643259048462,1.5284910202026367,120.43399810791016,6.196100234985352
